tweets,type,class_name
منتخبنا الوطني في كلمة واحدة فرض على العالم الرياضي احترامه,1,0
شكرا للمنتخب الوطني فرجتونا,1,1
اعتقد أنك بحاجة ماسة لزيارة أقرب طبيب نفساني انت حالة نفسية مرضية,-1,0
هذا دليل كافي على حجم تخلف وعدم تحضر المجتمع السعودي آخر دولة في العالم تسمح المرأة بقيادة السيارة,-1,0
الحمد لله شكرا للرب على متابعتي في تويتر شيء عظيم لا يصدق هذه ليلة مباركة,1,0
غالبا لا أفضل الدخول في جدال مع أمثالك لكن ليس هناك دولة ترعى الشر وغارقة في الفساد أكثر من السعودية في العالم والسعودية هي الدولة الأقل شفافية والأقل ديمقراطية في العالم قبيلة تحكم مجموعة من القبائل هذا هو النظام السياسي في السعودية,-1,0
انتم من صوت لأمريكا وأطلق فكرة العداء,-1,0
تغريدة تعكس قسوة العيش في المغرب,-1,0
من الظلم أن ابدو لك قويا وتعتقد أنني أستحق الألم,0,0
كاين اللي كيعيش الحياة وكيدخل لتويتر مرة مرة وكاين اللي كيعيش تويتر وكيدخل للحياة مرة مرة,0,1
عندما أقرأ منشوراتك كمسؤول عن قطاع الرياضة في السعودية استنتج حجم الأزمة القيمية والفكرية التي يعانيها المجتمع السعودي,-1,0
نحاول ان نخفي مشاكلنا الواقعية بالإنغماس في العالم الافتراضي أصبحت مواقع التواصل الإجتماعي مكان للهرب من الواقع,-1,0
مكتميزش بين ضربة جزاء وتسلل وتنتقد المدرب الزمر هدا,-1,1
الفيفا دائما على علم بأنها تظلم المغرب وتحاول التغطية على ذلك بمثل هذه المبادرات التافهة,-1,0
اداء رائع من الفريق الوطني المغربي المنتخب البرتغالي سرق الفوز فقط معليش معليش,1,0
رونالدو كون راجل ومتنكرش العشرة خيرنا سابق,1,1
كلنا أطفال نعتبر كبارا لأننا تعلمنا كيف نخفي ذلك الطفل الذي بداخلنا,0,0
اختي راه الكبت والجهل راه كينتجو الوحوش البشرية,-1,1
ارجو لك الشفاء العاجل,1,0
نعم الإنجاب حتى الحيوانات تنجب اذن لا فخر في ذلك مشكلتنا اننا مجتمعات تنجب ولا تربي,-1,0
المرجو من الإخوة العرب والمسلمين تشجيع المنتخب البرتغالي غدا لأن هذه هي الطريقة الوحيدة لضمان فوز المنتخب المغربي وشكرا,1,0
مصر نريد فوزا اليوم لا تخذلونا,1,0
لا يستطيع أحد أن يحرس عزلته إذا لم يعرف كيف يكون بغيضا,0,0
هذا السلوك الغريب على المجتمعات يدخل في اطار التفاخر الاجتماعي عبر مواقع التواصل بحيث أن تلك الفتاة تريد ان تعطي انطباع للاخر بأنها سعيدة وتعيش الرفاه الإجتماعي,0,0
بغيناهم اسجلو على راسهم,0,1
اذا كانت مقابل لاشيء تعثر فما هو السقوط,0,0
البدوي يبقى بدوي حتى هذا الإحصاء بدون مصادر,-1,0
خصها تمشي لجميع الشعب ولا بلاش,0,1
هادوك هما المنشطات,0,1
مستحيل يخسر,0,1
هناك محفزات تدفع المكسكيين للقتال,0,0
يجب رفع طلب للفيفا يمنع من خلاله مشاركة المنتخبات الضعيفة كالسعودية,-1,0
لقد انتصر الشيطان يا سادة,-1,0
لايهم الخسارة جزء من اللعبة والمهم اللاعبين يراكموا التجربة ونستافدو من هاد المونديال للاستحقاقات قادمة برافو المغرب رغم الخسارة رغم كل شيء,1,1
ليس لديكم شيء يجعلني احقد عليكم,0,0
بالتوفيق أسود الأطلس,1,0
لو انت إنسان عاقل السعودية أصل الشر في العالم ولو إنت إنسان عاقل فأنت تعلم ذلك,-1,0
أعلم أن الدول تبحث عن مصالحها وهذا أيضا يدخل في إطار بحثنا عن مصالحنا مادمت السعودية تبحث عن مصالحها واي دولة تعادي مصالحنا نعاديها,-1,0
السعودية حشدت الأصوات لصالح الملف الثلاثي الامريكي وضغطت للتصويت ضد الملف المغربي وصرح تركي آل بذلك علنا واحتفل الشعب السعودي بخسارة المغرب التنظيم كل هذه اسباب كافية,-1,0
راه حتى التعادل زوين خصوصا الى ربحنا,1,1
أنت شخص يتحدث كثيرا ويحشر أنفه في كل شيء انت شخص تافه انت لن تستطيع بناء أي شيء لأنك تعتقد أن المال يشتري كل شيء وهذا خطأ انتم في السعودية صحيح تملكون المال لكن ينقصكم العقل,-1,0
كل عام وانت بألف خير,1,0
ضحكتني الله امسخك,1,1
المغرب يعلن رفضه المشاركة في مؤتمر وزراء الاتصال لدول تحالف دعم الشرعية في اليمن والذي سينعقد في يونيو في مدينة جدة السعودية نبارك هذه الخطوة,1,0
هنيئا للمنتخب الروسي الفوز برباعية جميلة,1,0
مخادع ويعتقد أننا أغبياء,-1,0
السعودية لم تختار التصويت للملف الأمريكي بل كان من المفروض عليها التصويت له وهذا هو المؤسف في الأمر السعودية قرارها ليس بين يديها,0,0
من الأفضل للنجار ان يصلح باب منزله المكسور قبل التفكير في إصلاح أبواب الآخرين,0,0
السعودية هي أصل الشر في العالم وتذكر كلامي جيدا سيكون مستقبلكم جحيما,-1,0
بعيدا عن السياسة كلنا مع المنتخب الروسي الشقيق في مباراة الافتتاح في كأس العالم,1,0
لكي أختصر الدول العربية تكره المغرب وهي تنافقه فقط هم لا يحبون الخير للمغرب المغرب عقدة بالنسبة للعديد من الدول العربية والتاريخ يشهد على ذلك,-1,0
ما مضى فات ولا داعي لإحيائه,0,0
كلما اتسعت الرؤية ضاقت العبارة,0,0
لقد اثبت التاريخ ان لا أحد يتعلم من التاريخ,0,0
من ضمن جميع الرويات التي قرأتها لا زلت أبحث عن تلك الرواية,0,0
لكي تكون قويا يجب ألا تنتظر من أحد أن يحبك,0,0
نحن نفعل كل ما في وسعنا لنكون بشرا أسوياء,0,0
مع كامل احترامي زيدان اثبت نفسه كمدرب واخطاء الحكام والحراس جزء من اللعبة وليست لها علاقة بحظ المدرب او او,1,0
برامج رمضان عندما يغيب المعنى يصبح الكوميدي مهرجا تعواج الفم ماشي فن,-1,1
قصدي هو تحسين أوضاع العيش عن طريق ملائمة عدد السكان مع الثروات ومقدرات الطبيعة,0,0
لا أقوم بفعل الخير متطلعا لثواب الله بل لأني لو لم أفعله فلن أستطيع النظر إلى نفسي في المرآة,1,0
لأن لهم دين يظنون أنهم معفيون من أن تكون لهم أخلاق,-1,0
ماتعيشه المجتمعات العربية والاسلامية اليوم من نقاشات عقلانية في قضايا دينية شبيه بما عاشته أوروبا مابين القرنين و انها بدايات عصر النهضة عندنا وعليه فنحن متأخرين بثلاث قرون عن الحداثة الفكرية,-1,0
السفينة في الميناء أمنة لكن ليس لهذا الغرض تصنع السفن,0,0
الفكرة الواضحة سرعان ما تجد الكلمات التي تناسبها و بذلك فإنه متى كان الإنسان قادرا على مزاولة التفكير أصلا فإنه يكون قادرا على التعبير عن فكره بوضوح في ألفاظ مفهومة محدودة المعنى,0,0
وبعض الشوارع أنظف من العابرين فيها للأسف,-1,0
لاشيء بعد الموت الموت تعني النهاية النهاية بكل مافي الكلمة من معنى نحن كائنات ترفض الإعتراف بالفناء وهذا ما يدفع العلم للبحث عن الأبدية وأنا متأكد أننا سنحصل عليها إما بفضل وصفة ما وإما عن طريق تحويل الإنسان إلى ألة أو إنسان شبه ألي,0,0
