tweets,type
واله اني احبت ريان مثل ابني رحمك اله يا بني وجهك ليس لدنيا و اله يصبر والديه نحن معكم يا اخوتنا المغاربه من الجزائر,0
ربي يرحمو ويصبر والديه و اله غير حزنت عليه و بكيت عليه كانه ابني ربي يرحمك يا صغيري,0
تعازينا الخالصه لشعب المغربي الشقيق ان له وان اليه راجعون,0
layrhmk bkina m3akom wakha machi walidih,0
ريان لن نصبر علي فراقك احبناك عبر التواصل الاجتماعي ودخلت قلوب الملاين اله يرحمك ويجعلك طير من طيور الجنه,0
نعزي انفسنا ونعزيكم في وليدنا ريان ربي يرحمو وسيبقي خالدا في اذهانا انا له وانا اليه راجعون,0
يارب صبر والديه وعايلتو والشعب المغربي تعازينا من الجزائر واله بكينا قلوبنا معكم,0
وداعا يا حبيبي وداعا يا ريان قدمت درسا لعالم في الانسانيه قبل ان ترحل في جنات الخلد يا حبيب العالم,0
ان له وان اليه راجعون ان له وان اليه راجعون ربي يرحمو ويصبر اهلو طير من طيور الجنه تعازينا لشعب الشقيق وكل الوطن العربي لانو راهو ولدنا كامل,0
واله كان نفسي الام ترمي في حضن ابنها وهوا عايش ربنا يصبرها ويرحمك ريان تعزينا لشعب المغربي,0
تعازينا لاهل ريان وكل الشعب المغربي ربي يصبر ميمتو ان شاء اله,0
انا له و انا اليه راجعون نعزي انفسنا في مصر ونعزي شعب المغرب العزيز في ريان ونسال اله ان يسكنه فسيح جناته ويلهم اهله وذويه الصبر والسلوان,0
هاذه من الحظات التي افتخر بها لكوني مغربي درس لكل الشعوب العربيه شعب باكمله يتحد لانقاذ طفل الهم اسكنه فسيح جناتك يا رب,0
alah irahmo petit ange reposes en paix le monde entier as acompagné tu étais pas seul,0
تعازينا الخالصه لاهل الطفل ريان و الي الشعب المغربي الشقيق ان له و ان اليه راجعون,0
تعازينا لاهله والشعب المغربي ونعزي انفسناجميعا ورقه بيضاء وطفل بريء انشاء اله ماواه الجنه,0
واله ان العين لتدمع وان القلب ليحزن علي فراقك يا ريان عظم اله اجركم اخوانا في المغرب اخوكم من اليمن,0
انا له وانا اليه راجعون تعازينا الي الشعب المغربي من الجزائر واله ان قلوبنا تفت منذ سقوطه انتضرنا خروجه سالما لحضه بلحضه ولكن القدر كان اقوي اله يصبر والديه ويحفظ اطفال المسلمين,0
اله يرحمه ويصبر اهله,0
toutes mes sincères condoléances à la famile de rayen et au peuple marocain alah yerhmo à iwesa3h 3lih,0
تعازينا لوالدي ريان ولشعب المغربي من الجزائر,0
انا له وانا اليه راجعون اله يرحمه ويسكنه فسيح جناته ويجعله طيرا من طيور الجنه يارب العالمين,0
رحمك اله يا ريان احبناك دون ان نراك تركت في قلوبنا حزنا شديدا ريان طير من طيور الجنه الهم الهم والديه الصبر والسلوان,0
تعازينا الحاره وعظم اله اجركم يا اهل المغرب قدر اله وماشاء فعل,0
تعازينا الحاره لوالد و والده الطفل ريان اله يصبر والديه عليه,0
شكرا لشعب الجزائري ولكل شعوب العالم علي التضامن معنا في هاذه الظروف الصعبه,0
تعازينا الحاره لعائله الطفل الملاك ريان ابن الشعب المغربي وجميع الدول احرقت قلوب الملاين يا ولدي العين تدمع والقلب يتالم والفم عاجز عن الكلام بهذه الصدمه انا له وانا اليه راجعون,0
تعازينا القلبيه لكل الشعب المغربي الشقيق في وفاه ابنا ريان طير من طيور الجنه,0
ان العين لتدمع و ان القلب ليحزن و انا علي فراقك يا ريان لمحزونون ستبقي في قلوبنا حيا,0
انا له وانا اليه راجعون يا ريان تعازينا الخالصه لوالدين وكل الاسره ولكل الشعب المغربي الشقيق,0
تعازينا من الجزائر لاهل ريان اله يرحمو و ربي يصبركم علي فراقو تعازينا لمغرب لفقدان طير من طيور الجنه,0
واله حرق لينا القلب ريان ابنا كلنا هذه اراده اله طير من طيور الجنه تعازينا الخالصه لاهله ولكل الشعب المغربي نعزي انفسنا عزاءنا واحد,0
انا له وانا اليه راجعون اله يرحمو,0
انا له وانا له راجعون اله يرحمه ويجعله مثواه الجنه الفردوس الاعلي تعازينا الخالصه الوالدي,0
انا له وانا اليه راجعون,0
mskin mat sghir layrhmo,0
اله يرحمك ولدي ريان الي جنه الخلد انشاء اله و اله يصبر والديه,0
احسن اله عزائكم يا اهلنا في المغرب,0
اله يرحمه و يجعله طير من طيور الجنه سلاما علي تلك الروح الطاهره التي عانت حتي فارقت الحياه,0
ربي يرحمو ويجعل قبره روضه من رياض الجنه يارب تعازينا لاهل ريان وعضم اله اجركم واحسن عزائكم ورحم ميتكم واسكنه فسيح جناته يارب اسود ليله في حياتي,0
تعازينا الخالصه الياهل ريان و شعب المغرب من يارب اجعله روضه من رياض الجنه,0
تعازينا لعائله المرحوم ريان الهم اجعله طائر من طيور الجنه الهم صبر امه ابوه,0
paix à son âme force à sa famile inchalah,0
تعازينا الخالصه لنفسنا و لاهل ريان ربي يصبركم ويصبرنا ربي يخف الالم لي في قلوبنا من نهار طاح مرقدناش مليح قلوبنا كانت معاه ومعاكم عشنا الالم و الامل صغير وكبير في منازلنا بكينا بحرقه كي شفنا الخبر حتي الاطفال ربي يرحمو الي جنات الخلد حبيبي ريان,0
تعازينا الحاره لاخوانا المغاربه في وفاه الطفل ريان انا له وانا اليه راجعون,0
اله يرحمك يا ابن الحبيب و يرزقك الفردوس الاعلي يارب ويرزق والديه الصبر و السلوان تعازينا الخالصه من الجزائر,0
ان العين تدمع و القلب يحزن ولفقدانك لمحزونون يا ريان انا له وانا اليه راجعون,0
من جزائري حزين جدا وقلبي يتقطع لفراق ريان تعازينا الخالصه لوالدي ريان وثبت الاجر لصبركم واحتسابكم وعزائي الصادقه والخالصه لشعب المغربي الشقيق الشامخ لهذا المصاب الجل وقلوبنا معكم في هذه الفاجعه شكرا وسلام,0
منيش قادر نتحمل انتظرناك ريان لنراك تكبر ولكن قدر اله وما شاء فعل ان له وان اليه راجعون عظم اله اجركم اخوانا,0
الحزن حزنا جميعا ولكن الام حالتها لا يعلمها سوي اله الهم ٱجعله مع الصديقين و الشهداء تعازينا لاخوه المغاربه ريان خونا و جزء منا,0
